studyid,authors,Year,Outcome,Measure,includes_complete_dichotomous,setting,Studygroups,Studygroups_alternative,ITT,LT_arrests_treat,LT_arrests_treat_SD,LT_arrests_treat_n,LT_arrests_cont,LT_arrests_cont_SD,LT_arrests_cont_n,LT_convictions_treat,LT_convictions_treat_n,LT_convictions_cont,LT_convictions_cont_n,mean_age_treat,mean_age_treat_SD,mean_age_cont,mean_age_cont_SD,male_%_treat,male_%_cont,white_%_treat,white_%_cont,bl_pre_period_months,bl_treat_m,bl_treat_sd,bl_treat_median,bl_incidents_treat,bl_person_time_treat,bl_treat_n,bl_cont_m,bl_cont_sd,bl_cont_median,bl_incidents_cont,bl_person_time_cont,bl_cont_n,bl_treat_Dichotomous_%_Yes,bl_treat_Dichotomous_n,bl_cont_Dichotomous_%_Yes,bl_cont_Dichotomous_n,pt_period_months,pt_begins,measured_during_or_post_pt,Program_duration_minimum_months,Program_duration_average_months,Post_program_PT_months_treat,Post_program_PT_months_cont,pt_treat_m,pt_treat_sd,pt_treat_median,pt_incidents_treat,pt_person_time_treat,pt_treat_n,pt_cont_m,pt_cont_sd,pt_cont_median,pt_incidents_cont,pt_person_time_cont,pt_cont_n,pt_treat_Dichotomous_%,pt_treat_Dichotomous_n,pt_cont_Dichotomous_%,pt_cont_Dichotomous_n,mv_notes,charge_level,accepted_violent,reported_accepting_violent,accepts_felons,reported_accepting_felons,reported_charges_expunged,pt_%_program_graduates,pt_program_graduates_n,pt_%_program_terminates,pt_program_terminates_n,pt_treatment_completion_treat_%,pt_treatment_completion_treat_n,pt_treatment_completion_cont_%,pt_treatment_completion_cont_n,source,source_collapsed,source_published,organisation_or_research_group,research_design,stage_of_disposition,reported_single_judge,JOs_presiding_over_hearings_collapsed,report_team_training,report_JO training,report_judge_or_team_training,Average _minutes_review_hearing,report_frequent_team_meetings,reported_sanctions,reported_using_graduated_sanctions,reported_sanctions_or_graduated_sanctions,reported_using_rewards,reported_sanctions_and_rewards,Frequency_review_hearing,frequency_duration,frequent_vs_monthly_rh,frequent_rh_collapsed,reported_measuring_risk_treat,reported_measuring_risk_cont,reported_individualized_treat_treat,reported_individualized_treat_cont,reported_drug_or_alcohol_treatment_treat,reported_drug_or_alcohol_treatment_cont,reported_drug_or_alcohol_testing_treat,reported_drug_or_alcohol_testing_cont,reported_psychiatric_treatment_treat,reported_psychiatric_treatment_cont,reported_counseling_treat,reported_counseling_cont,reported_support_groups_treat,reported_support_groups_ cont,reported_probation_cont,other_treatment_treat,other_treatment_cont,total_treatments_required_treat,total_treatments_required_cont,total_treatments_offered_treat,total_treatments_offered_cont,included_sample_matching,reported_sample_matching,MSMS,overall_robins,ROB_confounding,ROB_participants,ROB_classification,ROB_deviation,ROB_missing,ROB_measurement,ROB_reporting
43,Kubiak et al.,2014,Health,mean high intensity services received,Yes,MHC,combined groups,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,68.24,84,52.48,46,12,8.28,NR,NR,811.4,1176,98,1.9,5.05,NR,77.9,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,1.32,NR,NR,129.4,1176,98,6.4,24.2,NR,262.4,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean high intensity services received,Yes,MHC,participants vs referrees,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,67,84,50,46,12,11,46.46,NR,396,432,36,1.9,5.05,NR,77.9,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,1.7,4.89,NR,61.2,432,36,6.4,24.2,NR,262.4,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean high intensity services received,Yes,MHC,participants vs referrees,None Reported,Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,69,84,46,46,12,6.7,23.75,NR,415.4,744,62,1.9,5.05,NR,77.9,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,1.1,3.74,NR,68.2,744,62,6.4,24.2,NR,262.4,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CMH substance abuse services,Yes,MHC,participants vs referrees,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,68.24,84,52.48,46,12,2.8,NR,NR,274.08,1176,98,0.22,1.26,NR,9.02,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,3.44,NR,NR,336.96,1176,98,1.8,6.77,NR,73.8,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CMH substance abuse services,Yes,MHC,participants vs referrees,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,67,84,50,46,12,4.72,21.13,NR,169.92,432,36,0.22,1.26,NR,9.02,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,7.5,32.93,NR,270,432,36,1.8,6.77,NR,73.8,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CMH substance abuse services,Yes,MHC,participants vs referrees,None Reported,Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,69,84,46,46,12,1.68,6.09,NR,104.16,744,62,0.22,1.26,NR,9.02,492,41,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,1.08,3.54,NR,66.96,744,62,1.8,6.77,NR,73.8,492,41,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CFS substance abuse services,Yes,MHC,combined groups,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,68.24,84,52.48,46,12,0.16,NR,NR,16.95,1260,105,0.13,0.41,NR,5.85,540,45,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,0.04,NR,NR,3.9,1260,105,0.44,0.59,NR,19.8,540,45,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CFS substance abuse services,Yes,MHC,participants vs referrees,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,67,84,50,46,12,0.05,0.22,NR,2,480,40,0.13,0.41,NR,5.85,540,45,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,0,0,NR,0,480,40,0.44,0.59,NR,19.8,540,45,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
43,Kubiak et al.,2014,Health,mean CFS substance abuse services,Yes,MHC,participants vs referrees,None Reported,Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,37,NR,69,84,46,46,12,0.23,0.46,NR,14.95,780,65,0.13,0.41,NR,5.85,540,45,NR,NR,NR,NR,12,Treatment Exit,Post,NR,NR,NR,NR,0.06,0.24,NR,3.9,780,65,0.44,0.59,NR,19.8,540,45,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,NR,NR,NR,NR,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Not Reported,No,Not Reported,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,NR,NR,1,2,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
44,Rhyne,2004,arrests ,mean felony arrests,Yes,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,37.26,NR,37.26,NR,71,70,73,66,12,1.16,1.34,1,117,1212,101,0.99,1.13,1,129,1560,130,68.32,101,60.77,130,12,Treatment Exit,Post,NR,2.95,12,12,0.57,0.97,0,58,1212,101,0.68,1.21,0,88,1560,130,34.65,101,36.92,130,,Felony/Misdemeanor,NR,No,Yes,Yes,No,12.31,16,41.54,54,NR,NR,66.67,6,Evaluation,Evaluation,unpublished,None,Quasi-experimental,Post,No,Not Reported,No,No,No,NR,Yes,No,No,No,No,No,Monthly,NR,monthly,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,outpatient,NR,2,NR,3,2,No,No,3,critical,critical,serious,moderate,NI,critical,NI,moderate
45,Buenaventura,2018,Health,mean days in emergency shelters,Yes,HLC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,55.5,NR,56,NR,70,77,71,67,24,30.18,86.9,NR,4949.52,3936,164,32.7,NR,NR,965.96,3936,164,51.8,164,9.1,164,24,Enrolment,During,8,NR,NR,NR,59.5,NR,NR,9758,3936,164,NR,NR,NR,NR,NR,NR,48.8,164,12.2,164,,Misdemeanant,Yes,Yes,No,No,Yes,100,164,0,0,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,Rand,Quasi-experimental,Post,Yes,Single judge,No,No,No,NR,No,No,No,No,No,No,fortnightly,NR,frequent,frequent,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,NR,NR,1,1,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
45,Buenaventura,2018,Health,mean days in transitional housing,Yes,HLC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,55.5,NR,56,NR,70,77,71,67,24,9.97,33,NR,1635.08,3936,164,2.3,NR,NR,131.2,3936,164,18.9,164,4.3,164,24,Enrolment,During,8,NR,NR,NR,89.1,NR,NR,14612.4,3936,164,NR,NR,NR,NR,NR,NR,37.2,164,4.3,164,,Misdemeanant,Yes,Yes,No,No,Yes,100,164,0,0,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,Rand,Quasi-experimental,Post,Yes,Single judge,No,No,No,NR,No,No,No,No,No,No,fortnightly,NR,frequent,frequent,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,NR,NR,1,1,5,5,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
45,Buenaventura,2018,Health,mean days in permanent housing,Yes,HLC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,55.5,NR,56,NR,70,77,71,67,24,46.97,141,NR,7703.08,3936,164,45.52,NR,NR,2164.8,3936,164,17.1,164,9,164,24,Enrolment,During,8,NR,NR,NR,245.4,NR,NR,40245.6,3936,164,NR,NR,NR,NR,NR,NR,56.1,164,5.5,164,,Misdemeanant,Yes,Yes,No,No,Yes,100,164,0,0,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,Rand,Quasi-experimental,Post,Yes,Single judge,No,No,No,NR,No,No,No,No,No,No,fortnightly,NR,frequent,frequent,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,NR,NR,1,1,5,5,Yes,Yes,3,critical,critical,serious,moderate,NI,serious,serious,moderate
46,Loman,2004,arrests,mean arrests,Yes,DC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31.1,NR,30.7,NR,79.5,79.5,22.8,21.9,24,2.07,1.62,2,453,5256,219,2.64,2.34,2,578,5256,219,91.32,219,90.41,219,24,Treatment Exit,Post,11,16.4,24,24,0.73,1.53,0,159,5256,219,0.8,1.68,0,175,5256,219,28.31,219,31.51,219,,Felon,No,No,Yes,Yes,Yes,100,219,0,0,100,219,100,219,Cost evaluation,Evaluation,unpublished,None,Quasi-experimental,Pre,No,Multiple,No,No,No,NR,No,Yes,No,Yes,Yes,Yes,fortnightly,NR,frequent,frequent,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,self-help,probation,5,1,8,3,Yes,Yes,4,serious,serious,moderate,moderate,low,low,NI,moderate
46,Loman,2004,arrests,mean felony arrests,Yes,DC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31.1,NR,30.7,NR,79.5,79.5,22.8,21.9,24,1.73,1.34,1,378,5256,219,2.11,1.84,2,461,5256,219,90.41,219,88.58,219,24,Treatment Exit,Post,11,16.4,24,24,0.41,1.02,0,89,5256,219,0.45,1.26,0,99,5256,219,22.83,219,22.37,219,,Felon,No,No,Yes,Yes,Yes,100,219,0,0,100,219,100,219,Cost evaluation,Evaluation,unpublished,None,Quasi-experimental,Pre,No,Multiple,No,No,No,NR,No,Yes,No,Yes,Yes,Yes,fortnightly,NR,frequent,frequent,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,self-help,probation,5,1,8,3,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
46,Loman,2004,arrests,mean misdemeanor arrests,Yes,DC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31.1,NR,30.7,NR,79.5,79.5,22.8,21.9,24,0.31,0.62,0,68,5256,219,0.52,1.08,0,114,5256,219,24.2,219,31.1,219,24,Treatment Exit,Post,11,16.4,24,24,0.27,0.73,0,60,5256,219,0.33,0.87,0,72,5256,219,16.89,219,17.81,219,,Felon,No,No,Yes,Yes,Yes,100,219,0,0,100,219,100,219,Cost evaluation,Evaluation,unpublished,None,Quasi-experimental,Pre,No,Multiple,No,No,No,NR,No,Yes,No,Yes,Yes,Yes,fortnightly,NR,frequent,frequent,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,self-help,probation,5,1,8,3,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
47,Carey et al.,2018c,arrests,mean arrests,No,DC,standard,None Reported,Graduates/Failures,11,NR,228,11,NR,158,NR,NR,NR,NR,30.4,NR,30.6,NR,63,66,89,88,24,4,NR,NR,912,5472,228,4,NR,NR,632,3792,158,NR,NR,NR,NR,24,Enrolment,During,12,16,8,NR,0.86,NR,NR,138.46,3864,161,1.25,NR,NR,125,2400,100,48,161,56,100,,Felon,NR,No,Yes,Yes,No,51.55,83,43.48,70,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,3.5,Yes,Yes,No,Yes,Yes,Yes,NR,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,relapse prevention,NR,2,NR,5,1,Yes,Yes,4,serious,serious,serious,moderate,NI,serious,moderate,moderate
47,Carey et al.,2018c,arrests,mean drug arrests,No,DC,standard,None Reported,Graduates/Failures,11,NR,228,11,NR,158,NR,NR,NR,NR,30.4,NR,30.6,NR,63,66,89,88,24,1,NR,NR,228,5472,228,1,NR,NR,158,3792,158,NR,NR,NR,NR,24,Enrolment,During,12,16,8,NR,0.21,NR,NR,33.81,3864,161,0.2,NR,NR,20,2400,100,19,161,16,100,,Felon,NR,No,Yes,Yes,No,51.55,83,43.48,70,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,3.5,Yes,Yes,No,Yes,Yes,Yes,NR,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,relapse prevention,NR,2,NR,5,1,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,1.47,NR,NR,441,7200,300,1.31,NR,NR,538.41,9864,411,NR,NR,NR,NR,24,Enrolment,During,12,NR,NR,NR,0.49,NR,NR,122.01,5976,249,0.56,NR,NR,202.16,8664,361,22,249,36,361,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,serious,serious,serious,low,NI,moderate,moderate,moderate
48,Carey et al.,2018a,arrests,mean arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,1.53,NR,NR,313.65,4920,205,1.39,NR,NR,467.04,8064,336,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.34,NR,NR,69.46,4896,204,0.43,NR,NR,144.05,8040,335,27,204,23,335,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,serious,serious,serious,low,NI,low,moderate,moderate
48,Carey et al.,2018a,arrests,mean drug arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,0.55,NR,NR,165,7200,300,0.55,NR,NR,226.05,9864,411,NR,NR,NR,NR,24,Enrolment,During,12,NR,NR,NR,0.11,NR,NR,27.39,5976,249,0.24,NR,NR,86.64,8664,361,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean drug arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,0.77,NR,NR,157.85,4920,205,0.76,NR,NR,255.36,8064,336,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.12,NR,NR,24.48,4896,204,0.12,NR,NR,40.2,8040,335,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean person arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,0.16,NR,NR,48,7200,300,0.14,NR,NR,57.54,9864,411,NR,NR,NR,NR,25,Enrolment,During,12,NR,NR,NR,0.05,NR,NR,NR,NR,NR,0.07,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean person arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,0.06,NR,NR,12.3,4920,205,0.06,NR,NR,20.16,8064,336,NR,NR,NR,NR,26,Enrolment,During,NR,NR,NR,NR,0.04,NR,NR,NR,NR,NR,0.08,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean property arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,0.51,NR,NR,153,7200,300,0.41,NR,NR,168.51,9864,411,NR,NR,NR,NR,27,Enrolment,During,12,NR,NR,NR,0.11,NR,NR,NR,NR,NR,0.13,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean property arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,0.36,NR,NR,73.8,4920,205,0.31,NR,NR,104.16,8064,336,NR,NR,NR,NR,28,Enrolment,During,NR,NR,NR,NR,0.11,NR,NR,NR,NR,NR,0.16,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean other arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,0.29,NR,NR,87,7200,300,0.23,NR,NR,94.53,9864,411,NR,NR,NR,NR,29,Enrolment,During,12,NR,NR,NR,0.12,NR,NR,NR,NR,NR,0.15,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean other arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,0.32,NR,NR,65.6,4920,205,0.25,NR,NR,84,8064,336,NR,NR,NR,NR,30,Enrolment,During,NR,NR,NR,NR,0.07,NR,NR,NR,NR,NR,0.1,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
